iteration,time,component,value
0,0.35848800000000003,2,0.09979323049429442
0,0.35848800000000003,3,0.8310302369223785
0,0.360608,1,0.010723973364394393
0,0.360608,2,0.10155501459656982
0,0.360608,3,0.8073408199544532
0,0.362712,1,0.010937645115105575
0,0.362712,2,0.10325365968175398
0,0.362712,3,0.7537285738766905
0,0.3648,1,0.011153238756521081
0,0.3648,2,0.10482744494400854
0,0.3648,3,0.7766917595948499
0,0.366872,1,0.011370441222445063
0,0.366872,2,0.10643675026988904
0,0.366872,3,0.7696147926137241
0,0.368928,1,0.011589275180999954
0,0.368928,2,0.10801907828350285
0,0.368928,3,0.8260353163876347
0,0.370968,1,0.011809634100698305
0,0.370968,2,0.10970419032893367
0,0.370968,3,0.8716962051100475
0,0.372992,1,0.012031675381924064
0,0.372992,2,0.11146850344807638
0,0.372992,3,0.7543192424624042
0,0.375,1,0.012255504136847803
0,0.375,2,0.1129831764869409
0,0.375,3,0.7333309861377062
0,0.376992,1,0.012480566624409788
0,0.376992,2,0.1144439718113272
0,0.376992,3,0.633874054548928
0,0.378968,1,0.012706707912708974
0,0.378968,2,0.11569650694311591
0,0.378968,3,0.682722164316286
0,0.380928,1,0.012933473066317477
0,0.380928,2,0.1170346423851758
0,0.380928,3,0.7168026070044834
0,0.382872,1,0.01316098841111426
0,0.382872,2,0.11842810665319252
0,0.382872,3,0.7491407416988731
0,0.38480000000000003,1,0.013389317800741618
0,0.38480000000000003,2,0.11987245000318798
0,0.38480000000000003,3,0.7025810789666193
0,0.386712,1,0.01361851392514771
0,0.386712,2,0.12121578502617214
0,0.386712,3,0.6747544694047243
0,0.388608,1,0.013848339053557333
0,0.388608,2,0.12249511950016351
0,0.388608,3,0.6529993978258449
0,0.390488,1,0.01407862987821764
0,0.390488,2,0.12372275836807609
0,0.390488,3,0.7031216970691203
0,0.39235200000000003,1,0.014309249099815737
0,0.39235200000000003,2,0.12503337721141294
0,0.39235200000000003,3,0.7274844625017997
0,0.3942,1,0.014540310780902423
0,0.3942,2,0.12637776849811624
0,0.3942,3,0.6854415656809711
0,0.396032,1,0.014771834852790973
0,0.396032,2,0.12763349744644378
0,0.396032,3,0.785159899821474
0,0.39784800000000003,1,0.01500361728415372
0,0.39784800000000003,2,0.1290593478245196
0,0.39784800000000003,3,0.8079067154123003
0,0.399648,1,0.015235924110237851
0,0.399648,2,0.13051357991226173
0,0.399648,3,0.7955648218191933
0,0.401432,1,0.015468760336801328
0,0.401432,2,0.13193286755438718
0,0.401432,3,0.7877147704881292
0,0.4032,1,0.015702017646637482
0,0.4032,2,0.13332554726861018
0,0.4032,3,0.707236144980919
0,0.4049519999999999,1,0.015935604005452075
0,0.4049519999999999,2,0.1345646249946167
0,0.4049519999999999,3,0.7014140133885999
0,0.40668799999999994,1,0.016169208194442734
0,0.40668799999999994,2,0.1357822797218593
0,0.40668799999999994,3,0.7584769634182841
0,0.40840799999999994,1,0.016402753715564333
0,0.40840799999999994,2,0.13708686009893875
0,0.40840799999999994,3,0.6939585552334218
0,0.410112,1,0.01663634972517293
0,0.410112,2,0.13826936547705654
0,0.410112,3,0.6823464646820305
0,0.41179999999999994,1,0.016869748414098197
0,0.41179999999999994,2,0.1394211663094398
0,0.41179999999999994,3,0.6484809559242496
0,0.41347199999999995,1,0.01710286060416758
0,0.41347199999999995,2,0.14050542646774514
0,0.41347199999999995,3,0.7183308104405625
0,0.41512799999999994,1,0.017335537590398166
0,0.41512799999999994,2,0.1416949822898347
0,0.41512799999999994,3,0.6935919002455362
0,0.41676799999999997,1,0.017567917361353498
0,0.41676799999999997,2,0.14283247300623741
0,0.41676799999999997,3,0.7006402550545152
0,0.41839199999999993,1,0.017799877297515622
0,0.41839199999999993,2,0.14397031278044592
0,0.41839199999999993,3,0.6125654452475735
0,0.42,1,0.018031381560466585
0,0.42,2,0.14495531801640404
0,0.42,3,0.6594404168918917
0,0.42159199999999997,1,0.018262150426748697
0,0.42159199999999997,2,0.14600514716009594
0,0.42159199999999997,3,0.6180364266926668
0,0.42316799999999993,1,0.018492254538673
0,0.42316799999999993,2,0.14697917256856355
0,0.42316799999999993,3,0.6461839680570315
0,0.42472799999999994,1,0.01872154204787996
0,0.42472799999999994,2,0.1479872195587325
0,0.42472799999999994,3,0.700519675155301
0,0.426272,1,0.018950034314878652
0,0.426272,2,0.14906882193717233
0,0.426272,3,0.7128387543216118
0,0.42779999999999996,1,0.019177811474798648
0,0.42779999999999996,2,0.15015803955377574
0,0.42779999999999996,3,0.7106128060834443
0,0.42931199999999997,1,0.01940485043060396
0,0.42931199999999997,2,0.15123248611657392
0,0.42931199999999997,3,0.7451727303344341
0,0.43080799999999997,1,0.019631094229834355
0,0.43080799999999997,2,0.15234726452115424
0,0.43080799999999997,3,0.771605225043952
0,0.43228799999999995,1,0.01985656818132566
0,0.43228799999999995,2,0.15348924025421928
0,0.43228799999999995,3,0.7458983681825035
0,0.43375199999999997,1,0.02008127642905784
0,0.43375199999999997,2,0.1545812354652385
0,0.43375199999999997,3,0.7433404356489705
0,0.4352,1,0.020305110058011507
0,0.4352,2,0.1556575924160582
0,0.4352,3,0.7376643400220623
0,0.43663199999999996,1,0.0205280117303513
0,0.43663199999999996,2,0.1567139277509698
0,0.43663199999999996,3,0.7051609985101627
0,0.438048,1,0.020749918652046676
0,0.438048,2,0.1577124357248602
0,0.438048,3,0.7239818895477417
0,0.43944799999999995,1,0.020970716062061474
